record_id,station_id,station_name,measured_at,temperature_c,humidity_pct,pressure_hpa,wind_speed_ms,wind_direction,pm10_ugm3,pm25_ugm3,rainfall_mm,battery_pct,status
215,ST-10,서산관측소,2025-02-06 01:00:00,-1.1,91.8,1022.3,0.75,NE,55.6,21.9,0.0,84.5,OK
216,ST-01,대덕관측소,2025/04/02 21:00,8.2,99.0,1013.1,2.79,SE,5.0,3.1,0.0,58.7,OK
217,ST-08,논산관측소,2025-10-05 12:30:00,21.3,68.4,1007.1,1.38,NW,31.8,12.8,0.0,49.6,점검중
218,ST-10,서산관측소,2025-05-23 03:30:00,10.7,77.6,1017.9,2.73,W,59.3,37.1,0.0,34.2,NORMAL
219,ST-04,세종관측소,2025-08-28 11:30:00,26.0,50.4,1006.4,0.87,NE,85.9,46.7,0.0,66.4,ERROR
220,ST-06,천안관측소,2025-07-01 07:00:00,20.2,73.3,1016.1,1.57,NW,33.3,15.8,0.0,92.9,정상
221,ST-03,신탄진관측소,2025-01-05 14:30:00,,,1018.8,5.57,N,22.7,11.8,0.0,99.3,정상
222,ST-05,청주관측소,2025-02-06 11:00:00,3.4,78.4,1022.4,0.62,N,17.7,16.0,0.0,83.0,OK
223,ST-04,세종관측소,2025-12-06 12:30:00,7.3,64.2,1019.9,1.33,E,8.1,0.5,0.0,97.1,정상
224,ST-07,공주관측소,2025/01/06 19:00,0.7,66.8,1026.2,2.15,NW,7.8,5.8,0.0,97.2,OK
225,ST-02,유성관측소,2025-03-15 00:00:00,2.7,92.0,1007.9,2.44,SW,62.3,35.1,0.0,67.3,오류
226,ST-05,청주관측소,2025-11-08 17:00:00,10.8,77.0,1010.5,3.16,E,45.1,,0.0,33.8,정상
227,ST-01,대덕관측소,2025/09/27 14:30,18.6,84.2,1004.2,3.42,SW,13.0,4.6,0.0,52.9,점검중
228,ST-03,신탄진관측소,2025-09-08 05:00:00,15.3,79.3,1008.6,1.15,SW,8.6,7.6,0.0,62.1,정상
229,ST-03,신탄진관측소,2025-06-26 21:00:00,24.9,64.5,992.7,4.46,W,20.7,8.8,0.0,95.1,정상
230,ST-07,공주관측소,2025-10-20 23:00:00,8.2,72.4,1023.7,2.76,S,11.7,7.4,0.0,41.6,오류
231,ST-07,공주관측소,08-Sep-2025 01:30:00,14.5,81.3,1009.0,2.31,SW,41.1,22.1,0.0,61.7,정상
232,ST-07,공주관측소,2025-04-01 01:00:00,2.8,77.6,1015.6,6.44,SW,17.0,7.9,0.0,59.0,normal
233,ST-06,천안관측소,2025-05-18 07:00:00,12.1,84.1,1014.0,1.19,N,231.2,128.1,0.0,37.6,점검
234,ST-09,보령관측소,2025-09-12 18:30:00,25.8,64.3,1007.7,2.85,SW,12.7,10.8,0.0,59.8,정상
235,ST-03,신탄진관측소,30-Nov-2025 15:30:00,9.8,68.7,1011.4,0.73,W,11.1,8.9,0.0,99.0,정상
236,ST-02,유성관측소,2025-05-10 01:00:00,13.0,74.2,1014.1,4.27,SE,30.1,16.5,0.0,40.8,점검중
237,ST-05,청주관측소,2025-08-23 02:30:00,17.1,72.3,1007.6,1.61,NE,30.0,9.9,0.0,70.2,OK
238,ST-08,논산관측소,2025-02-19 18:00:00,4.5,85.0,1014.7,0.46,SW,,22.0,0.0,78.1,점검
239,ST-12,아산관측소,2025-04-14 02:30:00,6.8,70.5,1009.7,2.39,E,58.6,32.8,0.0,54.5,점검중
240,ST-06,천안관측소,2025-02-04 18:30:00,,86.6,1010.0,3.26,S,7.5,4.4,0.0,84.8,OK
241,ST-12,아산관측소,09-May-2025 18:00:00,19.1,53.8,1006.5,5.57,SW,151.3,67.9,0.0,41.3,정상
242,ST-11,당진관측소,2025-03-25 01:30:00,2.5,92.5,1010.4,0.9,N,45.6,28.1,0.0,61.1,정상
243,ST-05,청주관측소,2025-06-23 02:30:00,18.5,78.5,1010.9,4.08,N,22.2,15.7,0.0,97.0,정상
244,ST-02,유성관측소,2025-10-16 14:30:00,16.4,59.3,1013.0,3.87,SW,57.7,31.1,0.0,42.8,정상
245,ST-10,서산관측소,2025-08-25 07:30:00,18.3,68.8,1011.8,3.32,E,21.5,17.6,0.0,67.6,정상
246,ST-09,보령관측소,2025-11-14 23:00:00,-999.0,79.2,1009.1,2.93,NE,30.4,19.2,0.0,31.0,오류
247,ST-02,유성관측소,2025-08-21 05:30:00,17.7,73.6,1010.9,0.74,N,7.2,5.4,0.0,69.7,점검중
248,ST-06,천안관측소,2025-10-19 18:00:00,15.8,80.5,1015.9,1.46,S,13.0,,2.7,43.2,정상
249,ST-05,청주관측소,12-Nov-2025 17:30:00,11.3,86.0,1015.2,0.85,NE,36.4,20.5,0.0,31.9,점검
250,ST-11,당진관측소,2025/03/19 23:00,5.1,65.7,1020.5,1.33,N,34.6,17.3,0.0,64.4,오류
251,ST-12,아산관측소,2025/08/22 22:00,18.8,63.8,1020.0,0.98,W,24.3,13.9,0.0,69.2,점검중
252,ST-11,당진관측소,2025-06-29 08:30:00,20.5,47.1,1011.5,1.49,N,42.2,18.0,0.0,94.1,정상
253,ST-01,대덕관측소,2025/12/04 21:00,,57.5,1002.9,2.82,NW,23.8,16.5,0.0,97.1,오류
254,ST-08,논산관측소,2025-12-06 08:30:00,4.3,84.9,1011.0,1.45,N,14.8,13.3,0.0,96.0,정상
255,ST-04,세종관측소,2025-09-08 20:00:00,22.0,53.8,1000.1,4.42,SE,24.5,15.6,0.0,61.3,정상
256,ST-07,공주관측소,2025-08-30 23:00:00,15.1,61.3,1019.1,2.43,E,13.6,8.5,0.0,66.6,정상
257,ST-09,보령관측소,2025-10-20 17:30:00,16.6,66.9,1009.7,0.3,북서,20.6,13.9,0.0,41.3,OK
258,ST-01,대덕관측소,2025/09/26 17:30,18.4,86.3,1013.7,2.58,SE,39.3,18.6,0.0,54.2,정상
259,ST-07,공주관측소,2025-04-04 21:00:00,9.5,73.4,1019.0,2.43,SW,32.7,11.4,0.0,57.3,점검중
260,ST-07,공주관측소,20-Aug-2025 04:00:00,18.1,75.1,1010.5,2.86,N,10.9,5.2,0.0,71.2,정상
261,ST-06,천안관측소,2025-10-16 22:00:00,11.0,76.8,1013.5,4.57,남,106.0,65.7,0.0,44.3,점검중
262,ST-10,서산관측소,2025-07-16 10:00:00,27.0,66.1,997.3,3.83,SE,34.0,13.6,0.0,86.0,정상
263,ST-01,대덕관측소,2025/10/27 05:30,5.7,77.0,1010.8,0.98,동,39.4,24.8,0.0,41.1,ERROR
264,ST-08,논산관측소,2025/10/06 16:00,20.1,66.4,1008.0,3.04,W,20.7,7.8,0.0,47.3,OK
265,ST-12,아산관측소,2025-11-29 00:30:00,1.4,81.8,1008.3,2.34,SE,12.1,6.4,3.1,23.9,ERROR
266,ST-12,아산관측소,2025-09-25 02:00:00,13.5,73.7,1013.5,1.03,N,37.9,18.6,0.0,54.7,정상
267,ST-01,대덕관측소,2025-11-17 14:30:00,14.0,69.4,1015.6,2.29,NW,47.2,25.5,0.0,29.1,점검중
268,ST-01,대덕관측소,19-May-2025 14:00:00,23.8,58.5,1014.0,2.67,W,28.5,,0.0,36.3,점검중
269,ST-07,공주관측소,2025-09-03 11:00:00,20.8,61.0,1005.1,3.87,NE,26.1,13.7,0.0,63.4,OK
270,ST-07,공주관측소,2025-05-08 07:00:00,14.4,77.5,1009.6,0.98,SE,51.6,,1.7,43.2,오류
271,ST-11,당진관측소,2025/03/06 06:00,-3.4,87.2,1007.0,3.23,E,16.6,12.8,0.0,70.4,점검중
272,ST-12,아산관측소,2025-02-06 10:00:00,3.1,69.9,1016.0,2.11,남동,31.8,19.4,2.2,84.0,정상
273,ST-01,대덕관측소,13-Jul-2025 14:00:00,,64.7,1011.9,0.47,N,62.6,34.4,0.0,86.2,ERROR
274,ST-04,세종관측소,2025-04-16 22:00:00,14.3,69.2,1008.1,3.72,S,80.5,43.9,0.0,51.9,정상
275,ST-02,유성관측소,2025-03-29 07:30:00,4.2,79.4,1018.2,0.84,NW,59.1,26.8,0.0,60.5,OK
276,ST-06,천안관측소,2025/11/25 08:30,3.8,72.9,1011.2,1.5,SE,39.8,22.5,0.0,27.2,OK
277,ST-04,세종관측소,2025-10-24 00:00:00,8.9,83.3,1023.5,0.78,NW,33.7,22.7,0.0,41.9,정상
278,ST-05,청주관측소,2025-04-01 00:00:00,2.6,77.7,1018.8,3.48,S,28.9,15.5,0.0,58.8,정상
279,ST-09,보령관측소,2025-09-25 08:30:00,18.9,69.8,1018.8,3.35,W,20.8,14.3,0.0,55.4,정상
280,ST-07,공주관측소,2025-04-07 01:00:00,6.7,88.6,1023.4,0.26,N,18.2,9.2,1.6,56.7,점검중
281,ST-01,대덕관측소,14-Jul-2025 13:30:00,33.4,53.6,1012.6,1.25,N,,14.0,0.0,87.8,점검중
282,ST-12,아산관측소,2025-07-30 13:30:00,29.0,59.2,1006.1,2.37,동,81.8,45.8,0.0,80.4,정상
283,ST-07,공주관측소,2025-03-27 23:30:00,4.4,75.5,1015.3,0.58,SE,81.3,47.3,0.0,60.9,정상
284,ST-02,유성관측소,2025-12-01 18:30:00,6.5,60.0,1008.2,1.94,W,19.3,9.9,0.0,98.6,정상
285,ST-02,유성관측소,2025-01-22 03:00:00,-8.0,93.6,1015.9,2.45,NE,26.3,12.0,0.0,90.4,정상
286,ST-06,천안관측소,2025-05-25 19:00:00,20.7,73.9,1013.4,4.2,SW,32.2,24.4,0.0,35.1,정상
287,ST-11,당진관측소,14-Feb-2025 07:00:00,-2.5,99.0,1014.6,1.46,N,46.5,24.2,0.0,79.6,정상
288,ST-12,아산관측소,2025-06-11 11:30:00,-999.0,53.7,1027.7,4.1,S,39.0,23.3,0.0,25.6,정상
289,ST-09,보령관측소,2025-10-16 04:30:00,,96.5,1008.4,1.54,S,32.3,14.4,0.0,45.0,오류
290,ST-01,대덕관측소,06-Sep-2025 20:30:00,21.3,56.0,1013.4,4.17,E,16.5,11.1,0.0,62.8,정상
291,ST-08,논산관측소,2025/04/07 02:30,5.2,88.9,1014.4,1.6,NE,10.5,2.9,0.0,55.0,정상
292,ST-11,당진관측소,2025-04-29 03:00:00,8.4,77.4,1013.7,5.96,S,25.7,13.5,0.0,46.7,정상
293,ST-08,논산관측소,2025-02-17 19:30:00,4.0,74.8,1013.4,2.11,SW,20.9,13.9,0.0,77.5,오류
294,ST-09,보령관측소,2025-11-27 17:30:00,8.9,74.7,1016.4,1.04,SE,21.3,9.4,0.0,25.8,정상
295,ST-10,서산관측소,25-Apr-2025 11:00:00,15.0,73.0,1016.1,4.15,N,48.6,29.7,2.4,47.6,ERROR
296,ST-06,천안관측소,20-Oct-2025 05:00:00,3.8,84.2,1009.8,2.19,남동,21.1,16.2,0.0,44.2,점검중
297,ST-08,논산관측소,2025-06-24 22:30:00,-999.0,75.7,1007.7,4.82,S,25.6,18.6,0.0,98.0,점검중
298,ST-02,유성관측소,2025-07-16 10:30:00,26.1,42.1,1011.9,4.05,NE,27.9,16.8,0.0,85.0,normal
299,ST-11,당진관측소,2025-09-09 21:30:00,15.7,75.6,1021.2,2.48,남서,22.3,9.9,0.0,61.7,점검중
300,ST-05,청주관측소,2025-05-08 20:30:00,16.8,74.5,1021.5,1.43,북동,151.8,,1.9,42.3,정상
301,ST-11,당진관측소,2025-10-12 14:00:00,13.9,62.2,999.3,0.71,W,46.9,25.1,0.0,45.8,OK
302,ST-04,세종관측소,05-Oct-2025 09:30:00,16.1,72.5,1015.8,3.93,NW,26.4,19.3,0.0,50.7,ERROR
303,ST-07,공주관측소,2025-10-23 12:30:00,14.9,59.3,1007.0,1.2,W,19.6,11.0,0.0,40.0,MAINT
304,ST-01,대덕관측소,2025/11/29 11:00,7.3,,1005.6,3.07,S,10.3,6.7,0.0,23.8,정상
305,ST-06,천안관측소,2025-01-03 18:30:00,1.6,69.2,1011.5,5.83,E,,,0.0,98.7,정상
306,ST-11,당진관측소,2025-02-23 14:30:00,4.5,82.2,1009.0,5.32,NW,18.7,19.8,2.6,75.9,정상
307,ST-11,당진관측소,2025-04-13 01:30:00,2.5,81.9,1013.1,2.11,W,66.6,36.1,0.0,53.2,정상
308,ST-05,청주관측소,2025-05-30 10:30:00,21.6,58.6,1021.7,0.4,SW,14.0,10.3,0.0,31.6,오류
309,ST-08,논산관측소,2025-02-26 20:30:00,7.6,76.0,1010.2,3.08,N,27.6,12.3,0.0,73.0,OK
310,ST-05,청주관측소,30-Jan-2025 00:30:00,-4.5,99.0,1018.9,3.5,SE,32.9,18.0,0.0,85.7,정상
311,ST-09,보령관측소,2025-09-08 01:00:00,10.8,70.6,1013.1,1.2,SW,15.4,10.7,0.0,62.7,오류
312,ST-09,보령관측소,2025-04-22 22:00:00,12.8,59.3,1016.6,1.18,NE,33.0,20.9,0.0,49.5,정상
313,ST-06,천안관측소,2025-01-22 04:30:00,-4.2,99.0,1015.9,1.86,W,12.1,4.8,3.3,89.3,정상
314,ST-06,천안관측소,23-May-2025 13:30:00,23.1,65.0,1010.8,3.08,W,75.2,31.0,0.0,35.2,ERROR
315,ST-04,세종관측소,2025/12/04 13:30,6.5,79.8,1025.2,1.58,SE,62.3,36.0,0.0,97.9,점검
316,ST-07,공주관측소,2025-05-03 22:00:00,14.4,77.6,1014.7,3.14,SW,51.5,35.3,0.0,43.8,정상
317,ST-10,서산관측소,2025-04-25 01:00:00,10.2,78.5,1022.6,5.9,W,20.1,15.3,0.0,46.7,normal
318,ST-07,공주관측소,2025-10-21 01:30:00,5.1,85.0,1011.8,2.86,W,7.7,4.4,0.0,40.9,오류
319,ST-09,보령관측소,2025-03-03 16:00:00,9.6,68.0,1019.0,3.14,남동,55.0,26.9,0.0,72.3,NORMAL
320,ST-10,서산관측소,2025/11/29 23:00,4.0,66.6,1018.8,2.43,E,18.2,14.5,1.3,22.8,OK
321,ST-02,유성관측소,2025-07-13 12:30:00,26.6,70.7,1008.7,4.66,W,38.1,17.7,0.0,87.9,정상
322,ST-05,청주관측소,14-Nov-2025 11:00:00,6.7,70.1,1008.8,3.78,S,17.6,11.4,0.0,30.9,ERROR
323,ST-07,공주관측소,2025/08/11 04:30,17.6,62.3,1016.9,3.59,N,14.8,8.0,,75.0,정상
324,ST-12,아산관측소,2025-11-23 19:30:00,,83.0,1012.8,1.46,S,10.4,3.7,0.0,25.9,normal
325,ST-12,아산관측소,2025-12-11 23:30:00,-0.4,83.5,1012.9,4.51,NE,18.2,11.6,0.0,94.3,OK
326,ST-01,대덕관측소,2025-06-19 08:00:00,20.1,62.1,1007.8,1.96,W,57.2,45.5,0.0,99.0,OK
327,ST-07,공주관측소,2025-09-25 01:00:00,11.5,67.5,1018.2,0.64,NW,36.4,21.6,0.0,53.6,점검중
328,ST-09,보령관측소,05-Sep-2025 05:30:00,19.9,75.8,1012.4,1.8,SE,35.1,22.1,0.0,64.6,점검중
329,ST-08,논산관측소,2025-11-14 14:30:00,15.6,70.2,1020.1,1.24,N,24.8,14.2,0.0,31.1,OK
330,ST-11,당진관측소,2025/11/23 23:30,2.9,80.1,1017.5,2.67,S,24.3,,0.0,27.0,normal
331,ST-03,신탄진관측소,2025/02/21 01:00,-0.4,84.6,1005.0,1.5,W,21.1,14.3,0.0,76.8,오류
332,ST-05,청주관측소,2025-08-11 09:00:00,23.0,72.0,1022.7,2.68,W,19.8,10.3,0.0,74.9,정상
333,ST-04,세종관측소,2025-09-11 23:30:00,16.2,57.7,1012.4,2.95,SW,58.0,30.5,0.0,59.5,OK
334,ST-04,세종관측소,2025-08-24 05:00:00,16.3,69.5,1015.9,5.84,E,35.7,19.3,,69.2,normal
335,ST-05,청주관측소,2025-12-07 07:00:00,2.5,76.6,1010.6,1.0,SE,9.0,6.3,0.0,96.1,정상
336,ST-11,당진관측소,2025/09/13 05:30,15.7,66.7,1004.4,2.72,E,33.3,13.3,0.0,60.1,normal
337,ST-05,청주관측소,2025-01-17 16:30:00,2.3,92.9,1020.1,2.64,W,34.1,14.6,0.0,93.3,MAINT
338,ST-06,천안관측소,2025-08-20 19:30:00,21.1,77.5,1014.6,4.76,W,22.7,15.6,0.0,69.3,점검중
339,ST-06,천안관측소,2025/01/06 22:00,-1.2,92.5,1006.3,2.07,NE,37.1,16.1,0.0,96.9,정상
340,ST-03,신탄진관측소,2025-01-27 08:00:00,1.0,78.6,1003.7,0.69,NW,15.7,8.9,0.0,88.6,정상
341,ST-02,유성관측소,2025/11/06 15:30,10.7,99.0,1011.7,1.59,남동,24.4,,0.0,35.2,정상
342,ST-06,천안관측소,2025-07-18 15:30:00,28.0,76.8,1013.2,8.62,W,101.3,52.6,0.0,85.3,OK
343,ST-02,유성관측소,2025/01/07 15:00,1.2,74.2,1017.7,0.16,S,9.8,4.0,0.0,95.8,ERROR
344,ST-10,서산관측소,2025-09-02 15:00:00,26.2,45.1,1006.7,1.16,NW,123.1,54.6,0.0,64.8,정상
345,ST-11,당진관측소,2025/10/01 08:30,11.2,70.4,1027.2,1.42,W,14.3,8.0,0.0,51.5,ERROR
346,ST-10,서산관측소,2025-05-17 14:00:00,23.6,53.4,1008.1,3.58,E,7.2,3.2,0.0,36.8,normal
347,ST-12,아산관측소,13-Feb-2025 14:30:00,5.1,60.9,1015.0,3.39,W,57.9,41.7,0.0,80.4,ERROR
348,ST-01,대덕관측소,2025-02-25 10:30:00,6.2,80.8,1006.8,0.85,SE,19.2,11.7,0.0,73.6,NORMAL
349,ST-02,유성관측소,2025-12-06 07:00:00,-0.3,84.7,1019.9,3.49,W,,17.5,0.5,97.5,정상
350,ST-02,유성관측소,03-Jan-2025 02:00:00,-5.1,92.1,1010.3,1.9,N,17.4,8.9,0.0,98.5,정상
351,ST-12,아산관측소,2025-10-26 02:00:00,6.4,75.7,1012.0,3.19,북동,25.1,14.0,0.0,40.7,ERROR
352,ST-08,논산관측소,14-Jul-2025 11:00:00,29.3,73.6,1018.6,4.78,W,47.7,29.0,0.0,87.3,OK
353,ST-07,공주관측소,2025-10-28 18:30:00,12.0,85.4,1011.4,2.35,SW,91.5,57.3,0.0,38.9,정상
354,ST-01,대덕관측소,2025-11-18 10:30:00,9.9,90.1,1010.0,5.01,W,15.5,8.9,0.0,28.9,점검중
355,ST-07,공주관측소,2025-10-12 05:00:00,9.7,65.3,1011.8,1.09,NW,38.3,28.8,0.0,46.7,ERROR
356,ST-07,공주관측소,2025-09-22 22:30:00,14.5,68.5,1022.4,0.86,NW,30.6,19.1,0.0,56.9,NORMAL
357,ST-08,논산관측소,2025-08-06 12:30:00,24.9,77.1,1018.7,2.53,SE,73.1,52.6,0.0,76.6,정상
358,ST-02,유성관측소,2025-05-16 07:30:00,14.1,63.5,1010.0,0.73,북동,55.5,30.7,0.0,39.2,정상
359,ST-09,보령관측소,24-Sep-2025 01:30:00,12.3,58.2,1018.5,1.7,W,12.8,10.6,0.0,53.9,NORMAL
360,ST-04,세종관측소,2025-11-29 11:00:00,3.1,70.6,1024.1,1.76,N,14.7,5.0,2.0,25.5,정상
361,ST-09,보령관측소,2025-08-08 03:00:00,20.4,60.6,1006.8,2.4,S,40.5,24.6,0.0,76.1,OK
362,ST-04,세종관측소,2025-04-17 06:30:00,10.0,74.3,1018.4,5.1,SE,28.9,9.2,0.0,51.5,정상
363,ST-07,공주관측소,2025/07/08 15:00,27.4,,1006.4,2.79,E,22.8,10.9,0.0,89.8,MAINT
364,ST-12,아산관측소,2025/01/08 21:00,3.0,86.6,1017.5,1.2,N,23.1,9.7,0.0,96.2,정상
365,ST-06,천안관측소,2025-07-13 07:30:00,22.1,59.1,1024.2,2.49,SW,43.0,26.4,0.0,88.5,오류
366,ST-08,논산관측소,2025/06/28 22:30,23.6,72.5,1003.7,2.95,NE,45.2,24.6,0.0,96.4,정상
367,ST-07,공주관측소,2025/03/31 18:30,12.0,65.5,1015.9,2.86,W,27.4,12.5,0.0,58.4,MAINT
368,ST-10,서산관측소,2025-11-25 22:30:00,1.9,73.0,1016.9,1.13,SE,13.1,4.7,0.0,26.6,OK
369,ST-04,세종관측소,2025-09-16 06:00:00,-999.0,58.8,1005.8,2.2,SE,21.2,14.5,0.0,56.8,정상
370,ST-07,공주관측소,2025-03-25 12:30:00,12.8,76.3,1015.1,2.2,W,13.9,9.5,0.0,62.0,정상
371,ST-02,유성관측소,2025-04-30 13:00:00,19.3,82.4,1014.7,3.8,NW,51.1,,0.0,45.5,OK
372,ST-09,보령관측소,2025-04-24 07:00:00,11.6,58.7,1025.4,4.73,N,25.9,16.8,0.0,47.8,정상
373,ST-09,보령관측소,2025-02-25 21:00:00,3.1,77.4,1013.4,2.97,W,16.3,,0.0,75.8,정상
374,ST-08,논산관측소,21-Feb-2025 14:30:00,3.9,86.9,1009.5,1.38,NE,18.4,11.3,0.0,75.7,정상
375,ST-05,청주관측소,2025-08-22 01:00:00,16.4,57.6,1011.6,0.86,SE,45.1,,0.0,69.1,정상
376,ST-04,세종관측소,2025-06-22 19:00:00,25.6,63.5,1026.0,0.41,SW,90.6,56.0,0.0,98.1,ERROR
377,ST-12,아산관측소,2025-10-23 04:30:00,4.3,70.4,1012.9,0.88,SW,40.9,32.2,0.0,41.5,정상
378,ST-10,서산관측소,2025-05-09 17:30:00,22.7,67.1,1010.8,0.44,SW,14.7,12.2,0.0,41.2,NORMAL
379,ST-03,신탄진관측소,17-Nov-2025 14:00:00,13.9,85.4,1019.6,3.99,N,12.2,2.6,0.0,29.6,정상
380,ST-01,대덕관측소,2025/06/05 12:30,26.1,53.4,1022.3,9.71,북,,201.0,0.0,28.3,정상
381,ST-11,당진관측소,2025/06/21 11:00,20.5,62.2,1005.4,2.04,SE,65.5,38.1,0.0,98.0,정상
382,ST-08,논산관측소,03-Nov-2025 14:30:00,14.8,60.1,1009.6,1.12,SE,18.4,7.1,0.0,36.8,정상
383,ST-11,당진관측소,2025/04/19 01:30,7.3,74.3,1009.7,1.93,SW,35.6,26.3,2.3,50.7,점검
384,ST-05,청주관측소,2025-01-02 17:00:00,5.5,84.0,1010.6,4.17,NE,22.6,16.3,0.0,98.5,ERROR
385,ST-07,공주관측소,2025-10-27 18:00:00,9.8,66.2,1012.1,1.38,S,5.2,2.9,0.0,39.0,정상
386,ST-11,당진관측소,2025/01/12 23:00,-6.6,71.6,1014.6,0.72,N,43.7,19.2,0.0,94.6,OK
387,ST-04,세종관측소,2025/04/24 08:00,13.4,72.3,1006.4,7.4,NW,101.1,59.9,0.0,48.0,OK
388,ST-07,공주관측소,29-Nov-2025 18:30:00,4.2,90.1,1014.0,0.59,W,,20.3,0.0,23.2,normal
389,ST-08,논산관측소,17-Nov-2025 01:00:00,3.1,79.1,1015.6,2.04,SW,16.0,12.6,0.0,29.2,정상
390,ST-05,청주관측소,11-Apr-2025 03:30:00,8.8,76.5,1013.8,6.34,NW,32.2,17.1,0.0,54.1,OK
391,ST-05,청주관측소,16-Jun-2025 20:00:00,26.6,70.1,1018.9,19.55,NE,43.6,24.9,0.0,99.8,오류
392,ST-09,보령관측소,2025-02-15 09:00:00,2.4,87.6,1013.2,1.39,E,22.3,10.5,0.0,78.2,정상
393,ST-11,당진관측소,2025-08-05 01:30:00,14.4,69.6,1014.7,6.86,NE,55.8,36.9,0.0,76.1,정상
394,ST-06,천안관측소,2025-11-18 08:00:00,1.9,78.4,1007.4,3.2,S,52.4,22.9,0.0,29.5,OK
395,ST-04,세종관측소,2025-11-20 22:00:00,5.0,65.9,1023.6,2.41,E,12.3,7.8,0.0,27.7,정상
396,ST-11,당진관측소,2025-05-16 11:30:00,20.9,80.8,1013.5,1.33,북동,,38.1,0.0,39.2,정상
397,ST-06,천안관측소,2025-04-20 08:00:00,13.4,77.6,1010.8,6.3,SW,,16.1,0.0,50.9,OK
398,ST-01,대덕관측소,2025-03-24 01:00:00,9.0,72.1,1015.9,1.87,SW,29.2,14.4,0.0,62.9,정상
399,ST-10,서산관측소,2025-09-23 21:00:00,14.4,58.0,1015.3,2.83,E,55.2,31.0,0.0,54.3,점검중
400,ST-11,당진관측소,2025/01/31 17:30,1.6,83.4,1024.8,2.74,W,83.2,42.5,0.0,86.1,정상
401,ST-07,공주관측소,2025-01-16 11:00:00,1.1,73.0,1008.5,1.49,N,47.3,20.4,0.0,93.8,정상
402,ST-09,보령관측소,2025-01-25 05:00:00,-5.0,79.2,1010.3,1.24,E,44.0,18.7,0.0,89.3,점검중
403,ST-01,대덕관측소,2025-10-31 00:00:00,8.1,61.9,1005.7,3.07,E,8.5,4.7,0.0,37.1,정상
404,ST-04,세종관측소,2025-04-27 03:00:00,7.6,79.5,1005.3,1.36,N,29.3,18.4,0.0,47.7,정상
405,ST-04,세종관측소,2025-09-03 14:00:00,24.3,70.2,1002.2,6.44,SE,56.4,24.2,0.0,64.5,정상
406,ST-06,천안관측소,06-Aug-2025 06:30:00,21.6,70.2,1017.1,0.82,북,12.3,6.9,3.7,77.1,오류
407,ST-10,서산관측소,2025-09-16 21:00:00,19.3,70.7,1013.0,1.36,SW,28.9,19.8,0.0,56.9,OK
408,ST-06,천안관측소,2025/05/02 21:30,17.1,67.9,1010.6,1.29,NW,62.3,34.3,0.0,43.9,오류
409,ST-09,보령관측소,2025-05-31 05:30:00,16.2,66.1,1009.7,1.69,E,38.3,27.5,0.0,,정상
410,ST-05,청주관측소,2025-12-10 10:30:00,1.4,74.5,1000.9,3.91,SW,24.9,17.1,0.0,95.7,normal
411,ST-12,아산관측소,2025-04-08 23:00:00,7.0,78.0,1009.5,1.51,S,84.7,45.5,0.0,54.8,정상
412,ST-08,논산관측소,2025-03-02 20:00:00,6.9,78.8,1016.2,1.18,N,46.6,29.5,0.0,73.2,정상
413,ST-09,보령관측소,2025-09-01 04:00:00,16.6,72.6,1014.7,6.19,SW,22.7,19.6,0.0,65.1,오류
414,ST-03,신탄진관측소,2025-08-31 15:00:00,27.4,49.4,1013.1,2.42,S,19.8,12.7,0.0,66.1,ERROR
415,ST-03,신탄진관측소,24-Sep-2025 13:30:00,23.1,61.6,1015.1,3.42,N,19.2,9.6,0.0,55.1,정상
416,ST-08,논산관측소,03-Dec-2025 12:30:00,10.0,74.3,1000.0,1.83,NW,5.6,6.0,0.0,98.3,정상
417,ST-07,공주관측소,2025/04/13 23:00,10.3,78.4,1010.1,3.81,SE,26.3,14.7,0.0,52.5,정상
418,ST-06,천안관측소,2025/06/21 09:00,23.8,58.3,1009.1,4.22,W,45.6,29.3,0.0,97.1,ERROR
419,ST-07,공주관측소,2025-07-06 01:30:00,22.9,61.0,1010.1,0.52,E,36.7,26.9,0.0,90.9,정상
420,ST-09,보령관측소,2025-05-02 16:30:00,20.8,64.6,1001.0,3.39,동,12.1,11.0,0.0,44.5,정상
421,ST-03,신탄진관측소,2025/06/18 13:00,32.5,49.1,1020.3,1.06,NW,96.4,62.9,,100.0,오류
422,ST-11,당진관측소,2025-07-13 13:30:00,30.5,55.3,1018.2,1.47,N,22.7,12.9,0.0,87.5,정상
423,ST-05,청주관측소,2025-11-16 02:30:00,3.6,89.0,1016.2,2.39,W,20.6,10.7,0.0,30.2,정상
424,ST-02,유성관측소,2025-08-02 20:00:00,20.8,69.1,1019.9,0.83,S,8.9,7.3,0.0,78.3,정상
425,ST-11,당진관측소,2025-02-01 18:30:00,1.3,79.8,1013.8,0.69,N,76.9,48.1,0.0,85.3,정상
426,ST-02,유성관측소,2025-06-18 21:00:00,20.1,69.2,1024.2,2.22,W,18.2,,0.0,100.0,오류
427,ST-01,대덕관측소,2025-05-20 05:30:00,16.4,75.4,1023.3,2.85,W,20.6,12.0,0.0,37.0,정상
428,ST-02,유성관측소,2025-06-19 16:00:00,28.2,54.7,1009.2,1.87,E,36.7,26.0,0.0,99.3,OK
429,ST-05,청주관측소,13-Nov-2025 05:00:00,4.0,72.9,1015.7,1.01,SE,19.4,12.1,0.0,32.1,정상
